,Topic,Count,Name,Representation,Representative_Docs
148,147,12,147_夏天_小时候_根本_种种回忆,"['夏天', '小时候', '根本', '种种回忆', '自然对炎热体会', '天气却热得像夏天', '姐姐一起玩', '外出学习完回来', '能记得', '外冷内躁']","['许人 一生只会经历 这样 夏天，其余   和它比较， 再 每天过 同样地 子，呆 开足冷气 空调房  ，下班游完泳解暑后回家啃西瓜，而 能与  台场一起留下有关TIF 美好回忆 炎炎夏 下听到熟悉 se开始沉浸于那二十分钟时，这段带 汗水笑容泡泡晒伤 记忆  独一无二', '现 已经离那个炎热 夏天过去快有一  ， 这段时间总 会时 时 勾起那个夏天 种种回忆，每次午休 被潘玮柏和张韶涵 快乐崇拜给吵醒，虽然有足够 风扇以及自己买 小风扇可 每次还 会被炎热 天气热醒，每次醒来 一身汗，出去洗把脸，洗手，然后再偷偷溜进 去', '关于夏天 记忆炎热又久远，又 夏天 来 时候 发现 已经 记得上次夏天具体 怎么度过  夏天 从六 初到南京报道开始，第   压力与磨合 已记 太清，能记得 只有早上 妈榨 豆浆， 爸摊 鸡蛋饼 去  夏天好像  那么炎热，可能   空调打 很足， 可能 其他  现 已']"
149,148,12,148_医院_ia已经_明天找同事医生给开点药_家雾化疗养,"['医院', 'ia已经', '明天找同事医生给开点药', '家雾化疗养', '封闭空调', '早点休息', '带去打肺炎', '已经好转', '希望吃', '抹茶生果子']","['个  天  带去打肺炎 价疫苗 表现 还可以 十一点到十一点半睡 半个小时，没哭 哄睡  十二点多喝奶 ，快两点才哄睡  天气太热，感觉她很烦躁 而且她本来 很怕热，抱 她 更热 ，死活睡  ， 跟爸爸轮番上阵哄 很久，因为天气热 们自己 很烦躁 好 哄睡后睡到三点半  三点', '记录一下 昨天去 菜市场买菜 ，人来人往待 半个多小时 昨天 左边 同事咳嗽 她 发烧🐏   早上 点醒来，全身发冷，嗓子有点 舒服 电热毯一开一觉睡到 点 全身腰酸背痛，稍微轻一点头 有点痛，  很严重 起来赶紧煮 两大碗黑豆汤 一碗 吃早饭 时候喝完', '一场“一波三折” 胃疼胃疼一阵一阵地折腾，愣 闹  一整晚，还跑 两趟厕所，到最后实 撑 住  早上 没敢吃早餐， 怕影响去医院抽血化验 到 医院，最暖心  公司人力Lu ia已经 大厅等    这  第一次进印尼 医院，完全没有 东大医院那种排队等号 焦虑——没一会儿，护士 来给']"
150,149,12,149_一顿_女人_时候让她做_屁股后面给她收拾吗,"['一顿', '女人', '时候让她做', '屁股后面给她收拾吗', '工作又没人带', '岁上下', '感觉这女隐隐看', '她进来', '才听', '打电话骂']","['大半夜 气死  😤 跟领导一起回 发现灯没关空调没关门没关 打电话骂 一顿 又   最后走  跟   人家实习生还  什么叫 应该 管 关于她 一切    屁股后面给她收拾吗 她几点走  必须陪 她几点走吗 她没关    她凭啥  得     觉得 好欺负 最好实现  诺言 明天换', '傍晚看到同事小姐姐给 们吐槽 因为天热  没有空调 总部行政又协调 动 结果几个比较会作 项目组直接 大部门群发 出汗员工 照片 直接导致 她被大老总给教育 一顿 办事 力  恰又 她生  抑郁得 知道怎么办   咱们小群开解她 调节她 想法和心态 然后 项目pmo 小哥私聊  他', '， 们换  新 ， 走廊 遇到  矮瘦 中 女人，她给这个楼 几个公司做保洁，人看起来挺干练， 纪看起来 岁上下  正需 人保洁， 直接跟她谈定 来给 们做保洁 最初并没有对 保洁阿姨有啥期待，但她却 带给 们 少惊喜 第一，她干活 惜力气，  放过边边角角']"
151,150,12,150_视频_jasmine太会扭_上岗_蔡徐坤,"['视频', 'jasmine太会扭', '上岗', '蔡徐坤', '艾艾贴艾灸', '重生', '高兴为公司服务', '本期新人解', '易烊千玺垒石十五分钟纯', '愿所有美好']","['""记录生活 ""愿所有美好 期而遇 "" LVB娱影姐  视频', '分 视频 L洛浣妍  视频', '\ue627蔡徐坤  🫧 他  们唱歌比他好哈哈 L北纬 丨蔡徐坤  视频']"
152,151,12,151_消毒会非常_共用_中央空调后期_会受影响,"['消毒会非常', '共用', '中央空调后期', '会受影响', '涉及到', '通风管道', '可以开分体式空调', '浙江疾控中心传防所副所长凌锋表示', '有上呼吸道症状', '麻烦']","['专家答疑  中央空调可以开吗，会 会增加传播风险？浙江疾控中心传防所副所长凌锋表示，如果 有上呼吸道症状 员工，建议尽量  开中央空调，可以开分体式空调 中央空调后期 消毒会非常 麻烦，涉及到 人群 仅仅   ，共用 通风管道   会受影响', '浙江疾控中心传防所副所长凌锋表示，如果 有上呼吸道症状 员工， ，可以开分体式空调 中央空调后期 消毒会非常 麻烦，涉及到 人群 仅仅   ，共用 通风管道   会受影响  L人民 报  视频', '会 会增加传播风险？浙江疾控中心传防所副所长凌锋表示，如果 有上呼吸道症状 员工， ，可以开分体式空调 中央空调后期 消毒会非常 麻烦，涉及到 人群 仅仅   ，共用 通风管道   会受影响  L人民 报  视频']"
153,152,12,152_春天呢_高帮鞋_张冠李戴_身体变差,"['春天呢', '高帮鞋', '张冠李戴', '身体变差', '怕凉呢', '跨境知识点整理', '请一定跟', '户外用品销量增加', '穿连衣裙', '平底鞋t恤']","['\ue627 爱吃瓜瓜 天天 闲聊楼 找 女装 ，然而找 到需求跟 差 多 ，只能自己来求   求 网上性价比比较高 夏装，得 那种长款 （特别怕冷，穿短 扛 住  空调），休闲或者淑女一点 ，适合瘦长 人穿 ，  那种很职业装 ，连体，长裙，套装 可以，希望有人理理 ，准', '今 夏天 本来一直怀疑自己   身体变差变虚 ——往 夏天  穿   凉鞋 中裙（及膝）甚至短裙 T恤 今 基本穿及踝长裙 板鞋+袜子 还 再加个外套 结果跟同事一聊才知道    身体变差 ， 物业今 把空调温度开太低 大家 冷  穿 住凉鞋 短裙  得加外套 目前同事', '最感觉稀奇 ，有点古怪 ，开  度 空调，穿 西装革履，还扎 领带，  ，毕恭毕敬，道貌岸然 把夏天当春季 还有，盖 丝绒被子，吹  / 度 空调风 算咋回事？ 怕凉呢，还 喜欢阴？夏天感觉热， 穿短袖  得 ，干嘛扎春秋 时装呢？简直 颠倒季节，混淆气象 张冠李戴 多此一举']"
154,153,11,153_走廊_led广告屏_用爱普生_揉出满街葳蕤,"['走廊', 'led广告屏', '用爱普生', '揉出满街葳蕤', '指挥中心', '指挥中心玻璃上淌成粘稠', '掌心轻轻晃动', '暖黄灯泡', '或寂静或喧闹', '电脑屏幕映']","['前一阵子开始， 西北角（主管头上） 位置，总 传出莫名其妙 嗡嗡声，  类似 被挡 玻璃窗外 扑棱蛾子 声音  上班 嗡，下班 嗡，开灯 嗡，午休熄灯 嗡，怎么 找 到源头  们主管丝毫 以为意，总 略带骄傲  ，“   大蛾子”，还时 时嗡嗡 配音，当做  恐怖故', '早晨还 上夜班，窗外 天已泛起鱼肚白，空调 嗡鸣声混 咖啡机 咕嘟声， 寂静   格外清晰 电脑屏幕映  布满血丝 双眼，键盘上 手指机械地敲击 ，仿佛和窗外逐渐苏醒 城市形成 两个世界 夜班结束 闹钟响起时，阳光正斜斜切过桌面，带走最后一丝夜色 凉，而 裹紧外套走进晨光 ，', '太原 夜 指挥中心玻璃上淌成粘稠 沥青 又  值班备勤 晚上， 蜷缩 指挥中心，时刻提防 突如其来 电话铃声，窗外阑珊 灯火正咀嚼 这座城市 醉意与鼾声 走廊 灯光从门缝爬进来，浸透 桌上 值班表——  名字像条蚯蚓， 表 钻出自己 孔洞 作训鞋底 沙砾掉 备勤室地砖上 四楼']"
155,154,11,154_好消息_坏消息_吹空调好消息_关空调才能修外面,"['好消息', '坏消息', '吹空调好消息', '关空调才能修外面', '安空调啦坏消息', '座椅加热座椅按摩吹热空调', '周五啦好消息', '新安', '可以摸鱼躲车', '有新空调吹']","['好消息， 空调开 坏消息，出风口正对  吹 两个小时，越吹越冷', '好消息  开空调 ， 太凉快 坏消息 感冒 ，空调   头顶', '好消息  来空调 坏消息  们  空调 坏']"
156,155,11,155_如果_有罪_有错_有罪请让警察叔叔制裁,"['如果', '有罪', '有错', '有罪请让警察叔叔制裁', '咋行', '一间空调', '制热第一次感受到寒冷', '大夏天让虚弱怕冷', '冰箱吗又痛又冷', '制热有点顶']","['如果 有罪 请让法律来制裁 而  让  空调把 吹上火', '如果 有罪，请让法律惩罚 ，而  大夏天让虚弱怕冷 中 男科长把空调开成 ℃折磨', '如果 有错   让m痛来惩罚 如果 有错    让空调来惩罚   冰箱吗又痛又冷 想让 砸桌子吗  暴躁  想发脾气']"
157,156,11,156_宫寒_空调冷气拒骄阳于千_四季恒定_甚至一大片后背,"['宫寒', '空调冷气拒骄阳于千', '四季恒定', '甚至一大片后背', '四肢容易冰冷', '玉臂', '冬天怕冷', '女人们', '又有多少热量禁得起这样消耗呢', '会引起宫寒']","['宫寒 怎么得来 ？体质有些女性天生体质较寒，其主 表现为 四肢容易冰冷，对气候转凉特别敏感，脸色比一般人苍白，喜欢喝热饮，很少口渴，冬天怕冷，夏天耐热 空调进入盛夏之后，人们穿 非常单薄，尤其 一些爱美 女性更 穿 暴露 可  ，永远 四季恒定  ℃，空调冷气拒骄阳于千', '一到夏天，女人们  展露肌肤，美腿 玉臂 香肩，甚至一大片后背 一小抹蛮腰尽收眼底 可  ，永远 四季恒定  ℃，空调冷气拒骄阳于千 ，离 近 咫尺 殊 知，此时  子宫正 受 外界寒冷 折磨， 又有多少热量禁得起这样消耗呢? 知 觉间，寒气侵入身体，女性特有 脏器--子宫，首', '引起宫寒 五大原因 ⃣宫寒原因 夏 空调房进入盛夏之后，女人们  展露肌肤，美腿 玉臂 香肩，甚至一大片后背 一小抹蛮腰尽收眼底 可  ，永远 四季恒定  ℃，空调冷气拒骄阳于千 ，离 近 咫尺 殊 知，此时  子宫正 受 外界寒冷 折磨， 又有多少热量禁得起这样消耗呢?']"
158,157,11,157_外套_怎么可以惨到穿_忘记带薄外套_刚把厚袄脱下来换成外套,"['外套', '怎么可以惨到穿', '忘记带薄外套', '刚把厚袄脱下来换成外套', '翻柜子拿大衣', '懂降温', '三步骤脱外套关空调开窗', '开始关空调', '门吹', '开空调叠穿外套']","['忘记带外套   空调吹 寒毛 立起来', '懂降温  服   甚至 还 开空调 而 现   翻柜子拿大衣', '怎么可以惨到穿 外套，打开  门吹 度 空调']"
159,158,11,158_评分_bos_房间空调关_冰镇西瓜配,"['评分', 'bos', '房间空调关', '冰镇西瓜配', '保暖为主呢', '面子上忍一忍', '夏天什么时候来', '夏天已经很热', '夏天最怕阴天和雨天', '多爽快']","['夏天最怕阴天和雨天，因为  BOS S 只 看到 这两种天气  准 开空调.热傻. 宁波·鄞州公园', '评分    评分    评分 虽 上周六 立秋 ，但这几天夏  燥热依旧没有消散半分，除 空调冷风与冷饮，能让 暂时摆脱烦闷 大概', '夏天这么热，为什么还 沙疗养阳？夏天已经很热 ，为什么还让 养阳？可 ， 们平时 待 多少度 环境 ？   温度，常常 ℃  到，吹得脚下冰凉；下班坐地铁，冰凉 空调从头顶吹下来；回到家，冰镇西瓜配 空调，多爽快 一天下来，接触 ℃ 时间，能有 小时 ？每天能出一点点汗']"
160,159,11,159_夏天去老师_屁话贼多_总结这个军训_肖小子,"['夏天去老师', '屁话贼多', '总结这个军训', '肖小子', '屁事', '被老师调侃', '军训', '肖战', '视频', '吹空调']","['军训 夏天去老师 吹空调，被老师调侃 “总结这个军训  屁事 干，屁话贼多 肖小子”肖战 L李霞影视  视频', '军训 夏天去老师 吹空调，被老师调侃 “总结这个军训  屁事 干，屁话贼多 肖小子”肖战 L梦宿醒mt  视频', '军训 夏天去老师 吹空调，被老师调侃 “总结这个军训  屁事 干，屁话贼多 肖小子”肖战 L芳芳看电影  视频']"
161,160,11,160_晚饭_dire_状态很差_感觉脑袋晕晕,"['晚饭', 'dire', '状态很差', '感觉脑袋晕晕', '整个人状态', '明明每天坐', '感觉到背', '感觉一整天', '感恩小妹妹tee', '想办法逃脱这个怪圈']","['感觉陷入  累丑 循环 ，最近皮肤 好还胖 好几斤，整个人状态 很差，变得易怒，  想办法逃脱这个怪圈，做个改变  ⃣️问题出现 原因 ①因为距离上班地方太远，所以中午没法回寝室好好午休，   桌子上趴一会儿，休息 好 再加上空调温度低， 体质怕冷，每天 很难受 ②没有', '有没有这样 情况？明明每天坐  ，没什么体力活动，却疲惫 堪，浑身累  行？ 为什么这么累？有没有想过其实 体内湿气 作怪 久居空调屋，湿邪盛，湿气让 疲惫 堪，人懒 愿动 想 摆脱“懒 累”， 如每天来一杯lala茶祛湿健脾，保肝利胆，祛水肿，让 无湿一身轻', '昨晚睡得  错， 过最近 频繁 腿抽筋，左腿右腿 有 知道怎么回事，   缺钙 ，上上个 去体检， 钙含量偏高还，想 通这个礼拜休息  约 朋友吃火锅去，老公出差大概下礼拜二才回来，最近自己 家挺开心 ，偶尔分开一下特别放松，每天  开开心心  又剪短 头发， 更短 那种，离板']"
162,161,10,161_没有修好_干脆找_天然气公司_空调三天,"['没有修好', '干脆找', '天然气公司', '空调三天', '档案接收转递算', '突然感觉桌右边有东西动', '笑嘻嘻地望向隔壁高中操场上军训', '而几天前', '让开空调后', '顶上中央空调全力支撑']","['空调回风口一直有异响，报修 几次 没有修好，好  们  习惯 ，没想到 物业竟然来给 们换新机器 龙港终于来取档案 ，至此   档案接收转递算 正式告一段落 下午打扫 卫生，干干净净过', '下午 中央空调咋吹得冷风，平时物业抠门 好  点停，一般 点半左右 开始停 ， 快 点 吹冷气， 们还 吐槽物业   太嚣张，结果发现 没注意QQ消息，原来 们那个片区天然气管道坏 ，明天 知道修 修得好（天然气公司 没有给物业 准确时间），', '们  四楼最角落 套间 ，最近中央空调坏掉 ，修 好几天 没有修好 龙哥从库房搬来一台冷风机， 干脆找  有空调 小会议室待  可 吐鲁番 夏天才刚刚开始，这几天 开 空调（坏掉 ） ℃   们决定换 ，然后挑 同一层两个挨   ， 选 左边 ，龙哥选 右']"
163,162,10,162_hin热_隔壁组_个椰子_中午穿得像个熊,"['hin热', '隔壁组', '个椰子', '中午穿得像个熊', '求大风', '天天吹空调实', '嘎嘎暖和', '借用', '和同事去水果店买', '几箱水果']","['\ue627桔子 碎碎念   到现 还没开空调 借用 老婆 暖手鼠标垫 嘎嘎暖和（用 第一天 通宵 ）', '太舒服 隔壁组 没来啥人，空调温度刚刚好，师兄   ，橘子🍊甜得 刚好，喷 蜜桃儿水， 好快洛吖', '天气真 hin热 和同事去水果店买 个椰子 巨闷，幸好有空调水果店 阿姨夸 皮肤好 芜湖·星隆国际']"
164,163,10,163_春秋游_好天气_晒太阳_一圈后坐车,"['春秋游', '好天气', '晒太阳', '一圈后坐车', '或者久待家中', '很少窗户', '很少爬山', '怀念自己单位', '很少见到太阳', '马上下班']","['天气真好，经过窗户 时候， 很少窗户，很少见到太阳，连通风 靠中央空调 这样好 天气，应该出游，小朋友每 春秋游，小朋友 已经那么快乐那么自由 还 春秋游，大人那么 快乐 自由却取消春秋游，真  合理', '山势险峻 石峡深邃 幽谷含秀 飞瀑深潭 珠飞玉溅，洗去城市 燥热， 如此清凉 地方攀登山路，耳畔 潺潺流水声，深呼吸 浸人心脾 富氧空气，久坐 或者久待家中 各位快粉，来此爬山锻炼身体，拥有 愉快 有氧运动体验，真 极好', '朋友圈 安康 艳阳高照， 入冬以来难得 好天气 省城 天气同样晴好，但 一整天 坐 酒店会议室听各类专家老总大咖达人们 各种分 ，补充 电量，却无睱 受冬 暖阳 这对于走哪儿  晒太阳  来 ，无疑 暴殄天物  这样 好天气，如果中午游完泳躺汉江边晒半个小时太阳，该 多么 舒服']"
165,164,10,164_列车运行_灯光_j列_最近积压,"['列车运行', '灯光', 'j列', '最近积压', '大概花', '多少想到', '大学毕业那', '早上转地铁下车', '展望', '如果那时']","['前天到 ，坐 一趟火车，  普通 列车，  们 J列，从事这个行业这么多 ， 经历（办理）过好多次，可自己亲身经历，还 第一次，从齐鲁大地，到白山黑水；从渤海之滨，到内蒙草原；从秋高气爽，到初冬咋寒；从果实遍野，到皑皑白雪，关内关外仿佛两个 同 世界 这些其实 多少想到 一点，', '从地铁站回家由于会经过外环线 附近 路  很热闹 昏沉 灯光，飞速 汽车 这阵子总 看见一辆卖白瓜和西瓜 货车停 那 ，白天看到过，晚上 ， 点 遇见过 货车和它 主人孤零零地落 路边 最近又很热，货车主人坐 汽车上看 飞奔 车辆发呆，又或者百无聊赖地刷 抖音 新公司附近有一块工', '. 火车梦午间  下午两点多醒来前，梦见 乘一普速列车，列车运行 一隧道中 这 座单线隧道，隧道呈上螺旋型，一直 停向运行方向右侧转弯爬坡  打开车窗观看，隧道壁上映 车窗内 灯光，一块一块 白色光影 随 列车运行 节奏徐徐前行 三点钟上楼顶陪同检修空调，忽然发现西成客专远方还有银']"
166,165,10,165_拿出镜子照_用很多补水_面霜吗为什么还_所以才会有刺痛或者发红,"['拿出镜子照', '用很多补水', '面霜吗为什么还', '所以才会有刺痛或者发红', '手背皮脂腺少', '很少油脂分泌', '手掌没有皮脂腺', '敷面膜脸', '很滋润', '晒可']","['最近天气寒冷，  空调温度 越来越高 ~皮肤严重缺水 ，但 ，有谁知道缺水会导致假性过敏‼️干瘪 细胞， 遇到大量水份 时候，会张开嘴大口 喝水，所以才会有刺痛或者发红 情况 脱“敏”第一步  坚持做补水 固水 锁水很关键 友情提醒 补水硬道理 锁水更关键', '冬天 靠这个    冬天很温暖， 真 很干 用很多补水 产品 挡 住 空调全开 状态下皮肤 反干 几乎每天下午 控制 住 喷一些喷雾保湿，但只能缓解一时最终还 会带走一些水份反而更干 直到发现 muji 这个敏感肌用乳液化妆水，它有一种又补水份又补油份 均衡感，很滋润，', '已经 秋天，准备入冬 ，相信大家 觉得天气有点干燥，皮肤状态 越来越差，记得给自己 皮肤补水哦 这款加湿器呢，造型小巧别致，放  或者家   会太占用地方；操作简单方便；喷雾挺大  还细腻均匀；静音 设计，使用 时候  会打扰到别人；体验升级多彩呼吸氛围灯，底部 灯']"
167,166,10,166_一只腌渍入味_面颊_到微波炉_中午赶紧回去搬到,"['一只腌渍入味', '面颊', '到微波炉', '中午赶紧回去搬到', '小苍兰冻蔫', '黑色太多', '开始难受', '想尝试下棕色', '成功get', '抹茶巧克力']","['黑色太多 想尝试下棕色 成功get 三角巾太需    包  长期主义 夏天来  吹空调 一定懂', '家 没人没暖气，小苍兰冻蔫 ，  香  中午赶紧回去搬到 ，可能因为暖和，立刻 闻到 香味 光明正大蹭空调，小苍兰 香味真 难以描述得治愈 努力深呼吸中', '能 能     面吃饭  特别 那种油味很大  下午闷 空调房闻 真 想吐 为什么 到微波炉 隔间去']"
168,167,10,167_想吃什么口味_点小礼物_小孩子喝_开空调开电暖气奉水上零食,"['想吃什么口味', '点小礼物', '小孩子喝', '开空调开电暖气奉水上零食', '所以怂怂', '小炒肉', '把空调开到十八度', '姐姐去', '姐姐卖她从山姆进', '妹妹约']","['等朋友吃晚饭， 去羊羊那等她  又刚好 羊羊阳历生 ，  带 点小礼物（毕竟上次 那个阴历生 已经  好多祝福啦）到 先拿 奶茶上去，看她 没人， 先把东西放下，猜到她应该 治疗室   走过去，还把她吓 一跳 “诶， 从哪 冒出', '管什么时候 哪个地方  可以遇到对 照顾有加 人 ⃣️工友阿姨 她负责给 们买三餐 饭 早上起来 看到  稀饭     吃 她把唯一一份 豆浆给 喝 中午 时候她把食堂发 酸奶给 喝 她 这 小孩子喝 她 用 晚上买饭 时候 把  餐卡拿给她时 她还给   阿姨疼 阿姨请 吃', '早餐🥣偶  吃过乐乐茶 人 咸蛋黄超人 ➕ 咖喱鸡肉包打包 两块拿去 配咖啡喝  然怕腻死切 时候唯一感觉  好油 好罪孽 [米奇大哭] 觉得 妈妈好可爱  昨晚她做 面包 做完后忍 住夸奖自己做 太好  还一定 端过来给 看 然后自己 拍照昨 份运动  觉得 必须 安排']"
169,168,10,168_物业_上班第一天停电_有几个老爷们儿_吵有,"['物业', '上班第一天停电', '有几个老爷们儿', '吵有', '希望一会集团老板来', '高温吹风扇', '幸好回家打', '应该大部分人', '很欣慰没碰到', '快点忙完滚回家']","['今 估计 没办法回   居家 别  挺好，  房子空调加热 给力 这两个  电费估计 爆表', '希望一会集团老板来 以后，感受下 们  空调，真 太热  这大厦除 公共区域 空调 正常 ，   空调简直  没有外表光鲜靓丽 内 大汗淋漓  过   干完最后两天 走啦，回学校准备考试', '最近 们这气温高，每天 四十度以上，小区 应该大部分人 开空调 ，电负荷比较大 昨天晚上七点 时候， 刚下班到家，空调还没来得及开 停电  大家 集结 物业 门口，问什么时候能修好，物业一直 肯给答复 所有人 热  行，有  吵有  骂，有几个老爷们儿  动手']"
170,169,10,169_把床单晒_开开空调追剧_门没关_这跑来跑,"['把床单晒', '开开空调追剧', '门没关', '这跑来跑', '没人管吹', '记者那', '跑到一楼问打扫卫生', '超离谱', '犯贱', '姐姐借']","['生活真 堪比 刚刚出门顺手把门关上 一摸脖子才发现门卡还 空调上插 上次找人开门花  刀一百多大洋 又来？还好这次手 有手机，赶紧给 打电话接电话 人好好， 这次 收费，让 过去取新卡拿到新卡屁颠屁颠回来发现打 开门并且门 警报🚨一直叫只能又打', '真  超离谱 一天， 最后只剩下  人， 脑子 面一直 想 把空调和风扇关掉，完全忘记 手机，但  拿 房卡和耳机，  以为拿完 ，自信 出 门， 以为 把门关 ，然后 一摸口袋，没有手机，跑到一楼问打扫卫生 姐姐借 房卡，跑到 门口，门没关， 这跑来跑', '空调开得刚刚好，昨天上班第一天编 一条微信， 没啥事做，中午回家 把床单晒  然后下午回来 时候困  死，假装看电脑假装看书，头差点撞到桌子上，刚刚布置 任务 好歹有事情做  妈耶，既然做 记者那 好好做认真做吧  能让别人觉得  来摸鱼 ，至少 得通过试用期吧，从明天']"
