,Topic,Count,Name,Representation,Representative_Docs
109,108,15,108_妈妈_冷冽_被窝_一件卫衣坐,"['妈妈', '冷冽', '被窝', '一件卫衣坐', '最暖和每天晚上他去窗户边上透透气三', '楼下和邻居聊天', '有一帮人守', '正逐渐地从噩梦中醒来', '期待性很低', '最多十分钟']","['妈妈 短期探访结束  早上 闹钟响前 半小时被妈妈打开窗户放进来 新鲜空气搞醒 非常气恼妈妈 旁边精神抖擞上蹿下跳 躲 被窝 起 掉眼泪子  妈妈 干嘛起这么早 还 上班妈妈 旁边 岁数大 意思 她躺 住  当时心 想以后上班 绝 和妈妈一起住 和', '儿子，妈妈清晰 记得， 刚出生时洪亮 哭声，从此结束 妈妈 女生时代   到来，让妈妈以后 每天 牵肠挂肚 休完产假后，妈妈 重新回到工作岗位，每次出门， 盼 赶快回家，因为  宝贝儿子，需    三岁 时候送 去幼儿园，监控 看 小小  ，妈妈  偷偷地掉眼泪，这  与', '最近和 妈聊天，  自己经历 太多，见过太多，对男性 期待性很低 ，  想生二胎，然后又 到生孩子 好坏，其中有一点很好笑， 妈  以前 小孩子，生 孩子 少妇，三十岁 少妇肯定比女孩子好看有魅力 又谈到 想换 ，拍给 她看，她 赶紧换，大窗户看 心情 好舒服，没啥路 路']"
110,109,15,109_下午取快递_十字儿levy_超像鬼叫一锅爆炸_一两二米,"['下午取快递', '十字儿levy', '超像鬼叫一锅爆炸', '一两二米', '关窗外面风声真', '想她为什么', '玄哥', '靠奇葩童小童重工组长于彦舒', '地上滚睡眠营业中这么大风', '愛羅']","['戴 关窗外面风声真  超像鬼叫一锅爆炸 玄哥 一两二米  还 想她为什么  地上滚睡眠营业中这么大风 靠奇葩童小童重工组长于彦舒 十字儿Levy  下午取快递', '戴  关窗外面风声真  超像鬼叫一锅爆炸 玄哥 一两二米  还 想她为什么  地上滚睡眠营业中这么大风 靠奇葩童小童重工组长于彦舒 十字儿Levy  下午取快递', '关窗外面风声真  超像鬼叫一锅爆炸 玄哥 一两二米  还 想她为什么  地上滚睡眠营业中这么大风 靠奇葩童小童重工组长于彦舒 十字儿Levy  下午取快递']"
111,110,14,110_如桌子_吊灯_以下_地震来,"['如桌子', '吊灯', '以下', '地震来', '室内场景', '家具下方', '分场景', '远离窗户', '伏地', '避免躲']","['俄罗斯连发 次 . 级以上地震地震发生时，应该怎么办？采取正确 应对措施能有效降低风险  .  室内（家中  等）迅速躲到结实 家具下方（如桌子 床），或承重墙 墙角，双手抱头，保护头部和颈部；远离窗户 玻璃幕墙 吊灯 衣柜等易倾倒或易碎 物品，避免躲 阳台 卫生间（非承重', '地震来 怎么办地震发生时，正确 应对措施能最大程度保障生命安全，以下 分场景 应对指南 一 室内场景（居家 教室  等） . 迅速躲蔽- 躲 坚固家具下（如桌子 书桌）或墙角 承重柱旁，用抱枕 书包等护住头部，避免躲 吊灯 玻璃柜等易坠落物品下方 - 若 卫生间等狭', '地震来 怎么办这篇科普地震发生时，掌握正确 应对方法能最大程度保障安全，以下 分场景 应对指南 一 室内场景（居家 教室  等） . 迅速躲避 - 躲 结实 家具（如桌子 书桌）下，或靠墙角蹲下，用双手护住头部和颈部，避免被坠物砸伤 - 远离窗户 吊灯 镜子等易掉落或破碎 物']"
112,111,14,111_抠鼻_调皮_一面_有自己,"['抠鼻', '调皮', '一面', '有自己', 'a睡', '时候刚好黎深', '得楚慈每', '每天生活很辛苦', '想走回头路', '手打牛肉丸']","['和  一样，五点多他  接  电话，六点多  俩才决定往西边走走 然天 黑  走过去 走回来他全程电话 断，估计打 四个小时 电话，  帮 上忙，只能安静陪 他身边，独自看看海听听音乐 他想吃完回来取行李，虽然吃饭 地方 三百米但  想走回头路，决定自己推 行李箱去门口', '返乡a君 城市 工作，每天生活很辛苦，住 地方很小，老板很坏，每天加班到深夜， 算这样 拼命活   每次深夜赶 上电车， 公园披 报纸睡觉 时候 忍 住想 回家，但 他又知道回家  会 这些，回家 什么 得 到，可 真 好想回家 ，明天一定 天亮吗，他为此感到害怕 a睡  ，看', '谈恋爱后 发现 他 一样 一面 被 开玩笑叫作“工作狂” 人居然 有黏糊 一面 窗户纸未捅破前， 总觉得他离 很遥远，即使 能感觉到他对  好感 低于 对他 ，但 他 生活 ，似乎工作才 排 最前头 人生大事 连轴转出差 间隙会聊几句， 报以“一切顺利”之类 祝福，他回得冷淡，']"
113,112,14,112_这边走_蜘蛛_简直_garden,"['这边走', '蜘蛛', '简直', 'garden', '有一天放学回家突然', '想瞧一瞧论证一下它', '换个地方再结', '救下来', '得叫个老碗鱼压压惊明天再开始绝食吧', '很诚实']","['有一只赖  走 蜘蛛 每次毁掉它 网它 换个地方再结 有时 头顶有时 身侧有时 脚旁每次发现  一阵心惊 心 对它 惧怕   敢打死它后来它又 窗户和绿植之间安 家 觉得对 没啥威胁 默认 至少 知道它 哪  用担心它出现  想 到 地', '看看 最近  干些啥  上班 突然出现  明飞行物 空中盘旋 好久 才看清 一只蝙蝠蝙蝠和鸟 太一样它只  头顶绕圈   朝窗户飞 心 虽然  很害怕但 它朝 冲过来 时候  身体还 很诚实 尖叫 拜托 管家找人帮忙抓走来 俩壮汉带 网兜壮汉一来跟', '昨天  值班，突然 钻进来一只大蜘蛛，八个腿儿贼细，看  毛骨悚然，当时  害怕 ，而且它还准备往 这边走， 立马站起来 ，然后蜘蛛 动 ，  没动 僵持半天， 怕它搞突袭，把门给它打开，嘿，它还 动   真怕，然后它开始往后退，可能 怕 ？没往 这边走，往窗户那角落爬行 它']"
114,113,14,113_方位_壬寅虎_八运风水中_意外凶祸疾病伤害死亡等凶事东南方为最凶,"['方位', '壬寅虎', '八运风水中', '意外凶祸疾病伤害死亡等凶事东南方为最凶', '五黄廉贞星飞临', '方位对家宅', '东南方此星', '财位旺财运置业八白左辅星大利于升职财运提升等八白左辅星五行属土', '灾煞星五行属性为土代表', '一颗极凶']","['壬寅虎 九宫飞星图东北 正财位八白左辅星飞临东北方位东北方    正财位当旺之星所到  本 最旺 方位  本 流  财位旺财运置业八白左辅星大利于升职财运提升等八白左辅星五行属土 八运风水中 当旺财星除主财运外亦主吉庆旺运', '五东南方五黄廉贞星五黄煞主凶灾祸患程度凶  五黄廉贞星飞临 方位 东南方此星 一颗极凶 灾煞星五行属性为土代表 意外凶祸疾病伤害死亡等凶事东南方为最凶 方位对家宅 整体气场 有 非常大 影响 管 家人 健康事业小人财运等', '牛 风水布局指南一篇文章开启整 好运风水布局 求人 九宫飞星风水吉凶方位图五东南方五黄廉贞星五黄煞主凶灾祸患  五黄廉贞星飞临 方位 东南方此星 一颗极凶 灾煞星五行属性为土代表 意外凶祸疾病伤害死亡等凶事东南方为最凶 方位对家宅']"
115,114,14,114_沙尘暴_窗户没关_一壶水烫口渴嗓干难耐眼睛_沙尘暴天两次打开窗户,"['沙尘暴', '窗户没关', '一壶水烫口渴嗓干难耐眼睛', '沙尘暴天两次打开窗户', '充满尘土', '但仍感觉鼻腔', '外面沙尘暴坐', '感觉嘴', '实际上冷', '家啦西安沙尘暴']","['下班 突然沙尘暴 狂风大作  窗户 关 上 露台上 铁皮垃圾桶直接被吹进走廊 好可怕', '周末完全没意识到灰尘问题， 们窗户 只能开一点点   全 灰现 只觉得喉咙好痛，该戴口罩', '看上去晴空万 实际上冷  命昨天沙尘窗户一直开个小缝换空气 来 一顿拖地擦桌处处 泥 早上起床嗓子干疼刚烧 一壶水烫口渴嗓干难耐眼睛 酸涩极想躺下']"
116,115,14,115_酒后砸村委_有罪请让法律制裁_窗户平度法院公开开庭审理并当庭宣判这起妨害公务案酒后砸村委_视频抖音删,"['酒后砸村委', '有罪请让法律制裁', '窗户平度法院公开开庭审理并当庭宣判这起妨害公务案酒后砸村委', '视频抖音删', '窗户平度法院公开开庭审理并当庭宣判这起妨害公务案件', '窗户平度法院公开开庭审理并当庭宣判这起妨害公务案', '如果', '来折磨', '机会然而有些人', '问题部门把漏水房作为隔离用房致使']","['鲁法微案例 酒后砸村委 窗户平度法院公开开庭审理并当庭宣判这起妨害公务案酒后砸村委 窗户平度法院公开开庭审理并当庭宣判这起妨害公务案件', '酒后砸村委 窗户平度法院公开开庭审理并当庭宣判这起妨害公务案酒后砸村委 窗户平度法院公开开庭审理并当庭宣判这起妨害公务案件', '强迫妇女卖淫 圣经 指导一名被指控 西雅图进行恶性性交易 被告星期四 认罪此案  检察官 一名 岁 女子被一名共 汽车司机救出并与该男子发生枪战后曝光  岁 温斯顿伯特Winston Burt使用 Di e Capone  街名 金县高级法院出庭并被命令以 万美元 保释金继续关押']"
117,116,14,116_黑夜添一抹亮彩_昨晚刷_彩色大棒棒糖然后坐_强烈只散发光亮,"['黑夜添一抹亮彩', '昨晚刷', '彩色大棒棒糖然后坐', '强烈只散发光亮', '当时觉', '房间却显得异常燥热', '很宁静温和', '待一下午', '很多路', '感应灯亮起幽微']","['那天醒来第 映入眼帘    名字那时刻 心 沉重脑海   光被密密 云遮住那之后 又躺 半个多小时时间 混沌  过得那么快起来时 依然疲倦无力晚上下班 时候 走廊隔 两扇窗户看到   灯还亮 几秒钟之后灯灭 于  打开 这条走廊 所有灯', '工作后每一天  感受大自然 三天前关灯准备睡觉时  被窝 听到有一只 明物体 房间上空盘旋 躲 被窝瑟瑟发抖 壮 胆子开 灯 仍然 敢探头 半小时后发现悄无声息 起来探查 一番 发现没有可疑物体 想 或许 飞出去   没有 意  第二天早上起来准备锁好窗户时 发现窗户其实 紧闭  当时觉', '中午， 特别安静，一点声音 没有， 去关每一扇窗户，一抬头被眼前吸引， 很宁静温和 漂亮，让 想多看几眼，然后关手机什么  想 闷头睡觉 下班后， 穿过一条条马路，看 天色一点点变暗，越来越㶷烂，最后变成虚无，黑夜  一直走一直走，好像走到 时间尽头 于 ， 深刻发现感知']"
118,117,14,117_高管_乔沅这人眼_这件事情被他兄弟知道_分手因为他实,"['高管', '乔沅这人眼', '这件事情被他兄弟知道', '分手因为他实', '面子最大', '他先提', '三四个', '乔沅', '撞号', '败笔因为']","['流林方唐有点互为因果 味道，他们 编 史应该 这样  唐昊 第 玩 职业  流氓，唐昊 第 喜欢 选手  林敬言 当时这么多优秀 职业选手，比林厉害   少，玩正面强攻玩得比他好   少，但林 唯一 能把该迂回 角色玩出强攻气质 人 打个简单 比方， 唐昊看来，把贴', '偷情公司新调来 高管 乔沅 前男友  他流连万花丛中最大 败笔因为 此之前他  做  但没想到和这个姓纪 撞号 处 三四个 还 他先提 分手因为他实  能接受被 小白脸给攻 乔沅这人眼 面子最大  这件事情被他兄弟知道 指 定 嘲笑多久所以  分手倒更像', '偷情椿叶叶公司新调来 高管 乔沅 前男友  他流连万花丛中最大 败笔因为 此之前他  做  但没想到和这个姓纪 撞号 处 三四个 还 他先提 分手因为他实  能接受被 小白脸给攻 乔沅这人眼 面子最大  这件事情被他兄弟知道 指 定 嘲笑多久所以  分']"
119,118,14,118_一层阴霾_没什么时间休闲娱乐_工作圈子从窗户向外看_弃子,"['一层阴霾', '没什么时间休闲娱乐', '工作圈子从窗户向外看', '弃子', '开始呢没有情感维系', '开阔通透', '房子大', '封印', '打听烂人烂事', '没想到还挺喜欢大农村']","['交通成本越高 城市对于 普通人 封印 越严重 即使  朋友与 同城 会由于时间成本和交通成本对彼此之间经常 交流和见面望而却步谁能想到其实 这  某种壁垒 开始呢没有情感维系 只有眼前 工作圈子从窗户向外看 仿佛 前进 却又一无所知对于世界 边界摄取只  家 方', '好像根本 没有 这个城市 生活过一样，没有认真 感受过这个城市四季转换  同，只  复一   车水马龙 打卡通勤，这个城市绝大多数时候只   窗户 那个四四方方 框架 透进来 阴天晴天，还有送到家 干燥 或者 沾 雨水 外卖，偶尔会 公众号视频和地铁 城市宣传广告 看到俯瞰', '倘若  地点工作久 ，当听闻 搬迁到 新  地点时，其实这件事本身还 挺令人愉悦 ，尤其 像 们这种被视为 “声谷” 弃子 人 然而，由于以下三个原因，搬到小镇 这件事， 心中蒙上 一层阴霾 其一，距离变得更远 ，增加  公  其二，  充斥 新装修 刺鼻味道 其三，办']"
120,119,13,119_摩市长_摩市中心一座_楼发生爆炸造成至少_消息目前尚无遇难者部分伤者,"['摩市长', '摩市中心一座', '楼发生爆炸造成至少', '消息目前尚无遇难者部分伤者', '人受伤该建筑为巴尔', '人受伤当地时间', '美国巴尔', '爆炸发生时正', '摩市燃气和电力大楼爆炸发生后部分屋顶出现坍塌据巴尔', '摩一']","['参考视频突发美国巴尔 摩一 楼发生爆炸 至少 人受伤当地时间    美国巴尔 摩市中心一座 楼发生爆炸造成至少 人受伤该建筑为巴尔 摩市燃气和电力大楼爆炸发生后部分屋顶出现坍塌据巴尔 摩市长 消息目前尚无遇难者部分伤者 爆炸发生时正 清洗大楼窗户', '突发美国巴尔 摩一 楼发生爆炸 至少 人受伤当地时间    美国巴尔 摩市中心一座 楼发生爆炸造成至少 人受伤该建筑为巴尔 摩市燃气和电力大楼爆炸发生后部分屋顶出现坍塌据巴尔 摩市长 消息目前尚无遇难者部分伤者 爆炸发生时正 清洗大楼窗户一台洗窗机', 'ar hdaily商业地产 突发美国巴尔 摩一 楼发生爆炸 至少 人受伤当地时间    美国巴尔 摩市中心一座 楼发生爆炸造成至少 人受伤该建筑为巴尔 摩市燃气和电力大楼爆炸发生后部分屋顶出现坍塌据巴尔 摩市长 消息目前尚无遇难者部分伤者 爆炸发生时正 清']"
121,120,13,120_蛋糕_很好看_很开心_一句好好加油吧,"['蛋糕', '很好看', '很开心', '一句好好加油吧', '无意从', '店类似餐馆一对母子来店', '很开心很开心', '弯道附近和一辆大', '扒拉到一板健胃消食片抠', '没什么作用如']","['很开心 喝 两瓶啤酒 吃 高佳做 蛋糕 靠现 想起来 觉得超级好吃 绝  头一次吃到这么称心如意 蛋糕 真   假话 还拍 很好看 照片 可能  比较开心 所以感觉照片 很好看 然后去取 新 手机壳带高佳去  小时候当少先队员时候去 抗洪纪念馆 居然可以随便进 除 大楼    没地方去', '下班路上看到爸爸接女儿回家 妈妈 路边等 他们 女儿一下车 奔去抱抱妈妈 其实世界上还 有很多小温馨    准备面试 一只鸟抢走 窗户上 胶条 感冒两周 药换 三轮 每天晚上 感觉白细胞和病毒 打架 更过分  药 加咖啡因 想昏迷  行 散步到当时来复试住 酒店小路 好快 一晃又两   小', '突然想起小学 时候放学阿姨接 和闺蜜回药房 透明   闺蜜 爸爸 谈生意 阿姨给 们俩拿 两桶泡面 们一起吃 很开心 因为平时 妈妈 让 吃垃圾食品  们边吃边聊 坐  电脑面前 吃完她带 打 冰火人  和她玩 好多 没玩过 游戏 那天 很开心很开心 一直记到现  现 药房']"
122,121,13,121_一丁点大他开_没敢脱外套吗_很怕冷冬天手脚_防风夹克,"['一丁点大他开', '没敢脱外套吗', '很怕冷冬天手脚', '防风夹克', '已经阳', '得亏', '工服外套', '很少有冰凉', '感觉自己好冷', '差钻到桌子下面避风']","['被自己蠢哭    超级超级怕热 人别人 穿羽绒服 穿大衣 够现  季节 没那么冷这一周 突然每天 手脚冰凉冻得 行  开 空调  暖和 还 想 这么怕热 应该 直到  才发现 开 空调 制冷制冷  这么开 一周天天冻得 死有凉风 竟然还以为 窗', '笑死  ，现 外面十几度， 们 窗户一直开 ，来 们 拿东西  男同事一进来 大喊“ 们屋  太冷 吧 ” 心想  ，早上 穿 工服外套，到下午  换成自己 防风夹克 ，所以他们为什么 关窗户💢得亏 穿得严实倒 没觉得冷 刚才 突然感觉身上有点热，回头一看四个', '很怕冷冬天手脚 很少有冰凉 时候而且 爱开窗换气 亲爱 同事 喜欢开窗他觉得有虫子现 他更 喜欢 因为冷 那  每天早来一会 他来之后 把窗户关上  今早他开起 空调 俩 一丁点大他开  度 安慰自己 手脚没有冰凉  体质好  更加体谅手脚冰凉 男生']"
123,122,13,122_每天到_每天_一巴掌天天开窗户_想跳出去咋办,"['每天到', '每天', '一巴掌天天开窗户', '想跳出去咋办', '开门透气更', '开窗开门通风透气', '怒吼窗户打开', '开窗开始', '实际上还', '准有人开窗一开开一天手脚从早凉到下班']","['每天  蒸桑拿为什么大家  开窗  拉开窗帘天天被关进小黑屋 什么时候能坐到窗边', '每天   怒吼窗户打开 先跳但 实际上还 当驴', '每天到 第一件事，开窗开门通风透气 只    ，窗户没人开，开门透气更 别想，真 能捂 ， 憋闷么']"
124,123,13,123_推送原来_特别怕点外卖_才知道只_才会好过一点职业,"['推送原来', '特别怕点外卖', '才知道只', '才会好过一点职业', '昏暗地下室', '掉到一楼门开', '桶旁边随意乱跑', '每层一两个人从未感受过', '感觉太可悲', '意愿来真可悲自私']","['突然反应过来，为什么从今 开始 脾气阴晴 定，肯定 新工位 问题  暗无天 ，环境闷热，一到下午全 人肉味，窗帘拉 起来因为 朝西 ，半个楼层只有两扇窗户能打开 尼玛 真 恨 得把 天花板拆掉', '全 一间一间小屋子， 面塞满 人，食堂没有堂食空间，所有人 买饭上来 吃，没有暖气傻叉同事 让开空调，天冷窗户  开，进过 每间房间 巨大 味道， 以为原来到 下午  味道 够崩溃  ，现 看来 还 单纯  每天上班比上坟还难受', '度高温 空气  热  每次一到 这种天气  特别怕点外卖 哎 看 送外卖 人满头大汗 送上来 心 总会有点 好受 经常还  客厅窗户目送他她们骑 电瓶车离开小区 这样子心 才会好过一点职业 分高低   分贵贱 但职业分 累 和 轻松 想如果他们可以有一份坐']"
125,124,13,124_打工人带薪养生攻略_上班族_会选择健康_午餐,"['打工人带薪养生攻略', '上班族', '会选择健康', '午餐', '另外', '多吃蔬菜水果', '会经常打开窗户通风', '让身体得到放松', '保持空气清新', '椅瑜伽动作']","['打工人带薪养生攻略 上班族 能养生    每隔一小时起身活动一下，做一些拉伸运动，缓解长时间坐  疲劳 午休时间 会选择健康 餐食，搭配一些水果和蔬菜，保持饮食均衡  气氛压抑， 会经常打开窗户通风换气，保持空气清新 另外， 会带上耳机听一段轻音乐，放松心情，增加工作效', '打工人带薪养生攻略   ， 经常利用午休时间进行简单 伸展运动，可以舒缓肌肉疲劳，促进血液循环 此外， 还会选择健康 午餐，多吃蔬菜水果，少油少盐  空气 流通， 会经常打开窗户通风，保持空气清新 另外， 喜欢用短暂 冥想来缓解压力，让自己放松并调整状态 这些小习惯 让', '打工人带薪养生攻略 上班族 养生秘诀  利用  空隙进行简单 运动和放松  经常利用午休或者上班间隙做一些简单 瑜伽和拉伸运动，让身体得到放松 另外， 会选择健康 午餐，避免油腻和垃圾食品，多喝水和吃水果  空气通常 太好，所以 会经常打开窗户通风，保持空气流通 还会经']"
126,125,13,125_安顿_joejoe_下想到最坏_今早六点过跑,"['安顿', 'joejoe', '下想到最坏', '今早六点过跑', '他们住', '心情大起大落昨晚joejoe被朋友接走', '他们已经找', '到然后去上班下午两点过找到', '但一直找', '点醒来看到消息']","['昨天真 忙得头 掉 中午匆匆吃 两口菜 继续忙 到晚上九点四十还没有吃饭小马给 买 黄焖鸡和奶茶小魏给 买 披萨虽然 谢绝 他们 好意但 真 很暖晚上值班被关  楼 只能翻窗户 们班男生 冲过来救 出去 又好笑又感动还有突然冲到  塞 一支泡腾片给  大男孩', '心情大起大落昨晚joejoe被朋友接走  今早六点过跑   他们住  楼 透气开 个小窗户 点醒来看到消息 他们已经找  个小时 哭 吃饭 吃 下想到最坏 结果 但一直找 到然后去上班下午两点过找到  joejoe 前台 安顿 晚上又送回原主人那 安顿  好  一切安好', '心情大起大落昨晚joejoe被朋友接走  今早六点过跑   他们住  楼 透气开 个小窗户  点醒来看到消息 他们已经找  个小时 哭 吃饭 吃 下想到最坏 结果 但一直找 到然后去上班下午两点过找到  joejoe 前台 安顿 晚上又送回原主人那 安顿  好  一切安好']"
127,126,13,126_团队_想换个更有前景_生活把_情绪和体重一样进入,"['团队', '想换个更有前景', '生活把', '情绪和体重一样进入', '想去做主播', '怀疑可能', '擦地板砖', '工资比', '男性员工比较多', '时刻准备']","['入职公司第二 领 前半  工龄奖买 些水果宅家看电影无无聊聊写写 其实来公司这两 真  遇上好 老板好 公司好 团队最好 领导从没有想过 离职 连加班  没有一点点怨言领导会主动给 们涨薪额外申请奖金底薪加绩效工资 能达 W 深圳工资 算高但真 减轻  很大', '真 一段恶心 工作经历虽然只有短短  但 心理阴影太大 导致 现 看见奋斗b公司领导 想跑 过这 挺好虽 生活把 做新闻 兴趣大门给关死 但又为 重新开 一扇看世界 窗将来迟早 会 个针砭时弊为民发声 大作家 挨几顿社会 毒打根本 能切身体会 们这一代人经历 加', '易直聘 让行业深耕者，少走点弯路深夜  还亮 灯，做AI算法 老张对 屏幕叹气——想换个更有前景 团队，投出去 简历却石沉大海 他 知道  ，隔壁做教育产品 林姐  愁 明明有  课程设计经验，面试时却总被问“会 会新媒体运营”  教育 互联网 AI 科技这些高速迭代 行业 ，']"
128,127,13,127_好运_烧鸭_b站点和moo_点好奶茶,"['好运', '烧鸭', 'b站点和moo', '点好奶茶', '拿有孔石材扩香', '早上下班前完成一项继承事宜', '摆烂', '放草稿箱这周一直没发', '桌子放', '意境之感']","['由于大家 阳过并且 坚持 几天分餐制  食堂吃打包带到 吃昨天开始大家 摆烂 既然 阳   转阴 早餐汤汤水水  好打包 直接 食堂十分钟解决  本来  准备十分钟 食堂快速吃完但  那个周五才阳 还没转阴 同事来上班 只有两天 放假 还来上什么班爱什', '周五下午 点冲出  路上 点好奶茶 回家买上螺蛳粉 点多下起 大雨 厨房窗户大开  螺蛳粉 味道和雨气味儿晕  一起周六上午看医生 下午去明水古城 踩雷  索性晚上发现 家附近好吃 小馆子 狂炫一顿海肠捞饭周天去宜家 两个小时搞定 客厅置物架 主客卫洗手台 还去人暴多 餐厅吃完 饭收', '记起来蒸 烧卖 带去公司 感觉 够熟 明天争取早起五分钟 蒸久一点 上午拉销售 看缺货 终于降 点 感动 午餐好家园 烧鸭 豉油鸡 麦菜 豆腐   烧鸭 如昨天 肥  换菜吃能吃到四个菜 还有 汤 可以  下午看预测 下单 过新品会 吃到 别 组上新 菜 吃完帮华仔收拾洗 碗 阳光透过窗户射进办']"
129,128,13,128_齐司礼_欲言难止_原顾_时间很快眼看,"['齐司礼', '欲言难止', '原顾', '时间很快眼看', '照顾两个人', '手机屏幕亮', '接听原炀', '抽烟一根抽完他又点', '死神这', '情绪有些乱糟糟']","['\ue627齐司礼 齐司礼 [齐司礼] 创作官两个人刚暧昧上那会儿，岐舌觉得齐司礼 谈恋爱方面简直像个人机 人给他带 早餐，发 消息问“吃 吗味道怎么样”，齐司礼举 手机卡 聊天界面皱 眉凝滞半天，消息框 改 又改，删 又删，最后发过去一句 “勉强  自己做 ？”“这 能吃', '\ue627原顾 假如顾青裴对原炀 “先吃饭还 先吃 ”oo 致歉 女仆装预警顾青裴正     一会放 一旁 手机屏幕亮 起来，他拿起来一看，发现 温小辉发来 信息温 顾总 忙吗？裴 怎么 小辉，有事吗？温  发现 个超有意思 挑战，顾总有', '\ue627欲言难止 许则从 院下班后 马 停蹄赶回家，陆赫扬今晚加班，他答应 陆赫扬 去送晚饭 虽然空军基地显然有食堂，但陆赫扬一问，他仍旧立马 答应  时间虽然稍显仓促，但他 没有马虎应付，用心准备 营养均衡 两菜一汤 糖醋排骨焦香诱人，炒时蔬清爽可口，还有暖乎 鱼汤 到空']"
130,129,13,129_山西披露校长逼女生写_女孩并让其写下过程事后家长索赔_临夏县法院判决书显示马某犯强制猥亵罪被判处有期徒刑三_迎来重审一审判决澎湃新闻获取,"['山西披露校长逼女生写', '女孩并让其写下过程事后家长索赔', '临夏县法院判决书显示马某犯强制猥亵罪被判处有期徒刑三', '迎来重审一审判决澎湃新闻获取', '通报当晚男生进女寝女孩主动开门开窗校长核对情况时打', '马某曾', '制学校校长殴打学生事件情况', '官方通报校长逼女生写', '雅检查引关注临县新闻', '甘肃一小学副校长强奸女生未遂案']","['官方通报校长逼女生写 雅检查详情涉事校长已停职山西一校长被指逼女生写 雅检查引关注临县新闻 通报当晚男生进女寝女孩主动开门开窗校长核对情况时打 女孩并让其写下过程事后家长索赔 万涉事校长已停职女孩哥哥称 否认孩子早恋但否认索赔 万一手Video', '小学副校长强奸女生案重审判  半变更为强制猥亵罪 被告人决定上诉此前引发关注 甘肃一小学副校长强奸女生未遂案    迎来重审一审判决澎湃新闻获取 临夏县法院判决书显示马某犯强制猥亵罪被判处有期徒刑三 六个 马某曾 甘肃省临夏县一小学担任副校长并担任道德与法治课', '官方通报校长逼女生写 雅检查详情涉事校长已停职被逼写 雅检查女孩家属发声 山西一校长被指逼女生写 雅检查引关注临县新闻 通报当晚男生进女寝女孩主动开门开窗校长核对情况时打 女孩并让其写下过程事后家长索赔 万涉事校长已停职女孩哥哥称 否认孩子早恋但否认索']"
131,130,12,130_打死_语文_开学_物理,"['打死', '语文', '开学', '物理', '数学', '政治', '英语', '地理', '前桌', '体育']","['九  打死  开学 打死  同桌 打死  strong哥 打死  绿茶姐 打死  文言文 打死  老师 打死  食堂 打死  语文 打死  数学 打死  英语 打死  物理 打死  地理 打死  生物 打死  音乐 打死  体育 打死  政治 打死  成绩 打死  考', '\ue627杨艺淋 开学 打死 九  打死 学校 打死 老师 打死 同学 打死 同桌 打死 前桌 打死 后桌 打死 校长 打死 校门 打死 教室 打死 作业 打死 语文 打死 数学 打死 英语 打死 政治 打死 地理 打死 生物 打死 体育 打死 物理 打死 历史', '开学 打死 九  打死 学校 打死 老师 打死 同学 打死 同桌 打死 前桌 打死 后桌 打死 校长 打死 校门 打死 教室 打死 作业 打死 语文 打死 数学 打死 英语 打死 政治 打死 地理 打死 生物 打死 体育 打死 物理 打死 历史 打死 美术']"
132,131,12,131_沅舍带_vs图_洗漱穿衣化妆_身体部位情况从早晨起床,"['沅舍带', 'vs图', '洗漱穿衣化妆', '身体部位情况从早晨起床', '镜厅吧此厅长', '这扇窗户图一', '这两张很明显去', '空间设计通过镜面折射和反射提亮', '常用品', '很多实用']","['风水上怎样正确运用镜子招财纳吉  常用品 有风水工具镜子 很常见  用品几乎家家户户 会有它可以用来帮助 们看清眼睛看 到 身体部位情况从早晨起床 洗漱穿衣化妆  对 镜子它  们生活中必 可少 物品风水学经过 长期 实践和发展 孕育发明出 很多实用 风', '今 思考题 镜子凡尔赛宫 奢华之前写过  再聚焦 镜厅吧此厅长 米宽 米一端 国王寝宫一端 国王 一边 大落地窗一边 与窗户对称 镜子这样 空间设计通过镜面折射和反射提亮 室内光照度 拓展 视觉空间成倍 从视觉上消除 有限窄道空间 局促', '很喜欢  这扇窗户图一 胶卷拍 ，柯达 全能 ，图二 理光GR ，可以看一下胶片和数码 区别，这两张很明显去  胶片亮 地方很亮，黑 地方更黑，而数码相机更宽容，均衡一些，理光应该 用 胶片模拟，正片 所以后期 如何调出胶片感，简单来   增强高光，压低阴影，增加光感对比']"
